dob,firstName,height,id,lastName,nickname,positionGroupType
1997-01-03,Joe,185.0,10039,Morrell,Joe Morrell,M
1996-04-18,Denzel,188.0,8134,Dumfries,Denzel Dumfries,M
1993-02-25,Conor,185.0,231,Coady,Conor Coady,D
2000-02-22,Timothy,183.0,1336,Weah,Timothy Weah,F
1990-09-15,Aaron,174.0,449,Mooy,Aaron Mooy,M
1999-04-14,Mattéo,185.0,158,Guendouzi,Mattéo Guendouzi,M
1985-09-09,Luka,172.0,1687,Modric,Luka Modric,M
1987-06-24,Lionel,170.0,1531,Messi,Lionel Messi,F
1989-03-03,Shuichi,187.0,13799,Gonda,Shuichi Gonda,GK
1993-03-19,Hakim,181.0,1938,Ziyech,Hakim Ziyech,F
1998-10-08,Alistair,180.0,926,Johnston,Alistair Johnston,D
1993-03-03,Antonio,190.0,90,Rüdiger,Antonio Rüdiger,D
1992-01-31,Kyung-won,189.0,13910,Kwon,Kyung-won Kwon,D
1999-02-25,Krepin,175.0,3903,Diatta,Krepin Diatta,F
1992-02-05,Stefan,189.0,8123,De Vrij,Stefan De Vrij,D
1998-05-14,Aaron,190.0,281,Ramsdale,Aaron Ramsdale,GK
1992-10-12,Aaron,186.0,997,Long,Aaron Long,D
1998-10-14,Victor,185.0,11967,Nelsson,Victor Nelsson,D
1999-01-10,Youssouf,185.0,3890,Fofana,Youssouf Fofana,M
1998-04-06,Nahuel,175.0,13222,Molina,Nahuel Molina,D
1992-06-25,Koen,197.0,4979,Casteels,Koen Casteels,GK
1998-05-26,Montassar,190.0,9824,Talbi,Montassar Talbi,D
1990-12-17,Abderrazak,182.0,13870,Hamdallah,Abderrazak Hamdallah,F
1997-06-11,Unai,190.0,1341,Simon,Unai Simon,GK
1994-07-09,Ronald,175.0,975,Matarrita,Ronald Matarrita,D
1986-06-16,Fernando,190.0,11961,Muslera,Fernando Muslera,GK
1992-01-08,Jorge,176.0,1383,Merodio,Koke,M
1998-12-05,Randal Kolo,187.0,4194,Muani,Randal Kolo Muani,F
1987-12-13,Weverton,189.0,13829,Pereira da Silva,Weverton,GK
1997-05-12,Frenkie,181.0,1522,de Jong,Frenkie de Jong,M
1993-02-21,Davy,179.0,8033,Klaassen,Davy Klaassen,M
1997-11-10,Daniel,171.0,137,James,Daniel James,F
1993-07-15,Abdullah,186.0,13997,Madu,Abdullah Madu,D
1996-05-20,Robert,185.0,4882,Skov,Robert Skov,F
1991-08-29,Nestor,188.0,1452,Araujo,Nestor Araujo,RCB
1998-06-07,Keanu,178.0,13821,Baccus,Keanu Baccus,M
1995-08-16,Josip,173.0,13858,Juranovic,Josip Juranovic,D
1983-03-20,Eiji,185.0,4230,Kawashima,Eiji Kawashima,GK
1997-01-16,Pau,191.0,1841,Torres,Pau Torres,D
2002-06-16,Ismael,188.0,5173,Kone,Ismael Kone,M
1996-02-09,Olivier,180.0,7605,Ntcham,Olivier Ntcham,M
1997-10-15,Bum-keun,194.0,13908,Song,Bum-keun Song,GK
2002-02-15,Kamaldeen,175.0,4020,Sulemana,Kamaldeen Sulemana,F
1992-11-01,Filip,184.0,4734,Kostic,Filip Kostic,M
2002-06-16,Jeremy,178.0,6596,Sarmiento,Jeremy Sarmiento,F
1997-12-31,Cameron,183.0,70,Carter-Vickers,Cameron Carter-Vickers,D
1999-06-17,Noa,170.0,9093,Lang,Noa Lang,F
1992-09-02,Emiliano,195.0,144,Martínez,Emiliano Martínez,GK
1998-01-21,Borna,187.0,4926,Sosa,Borna Sosa,D
1991-03-05,Rogelio,186.0,3314,Funes Mori,Rogelio Funes Mori,CF
2001-10-11,Anthony,179.0,13794,Hernandez,Anthony Hernandez,F
2003-10-24,Zeno,191.0,13853,Debast,Zeno Debast,D
1995-04-17,Cyle,188.0,9094,Larin,Cyle Larin,F
1997-01-02,Carlos,180.0,1829,Soler,Carlos Soler,M
1996-02-15,Nemanja,185.0,3989,Radonjic,Nemanja Radonjic,F
1998-07-18,Gideon,178.0,4265,Mensah,Gideon Mensah,D
1996-08-19,Almoez,180.0,13962,Ali,Almoez Ali,F
2000-07-03,Mikkel,180.0,12779,Damsgaard,Mikkel Damsgaard,F
1995-04-12,Przemyslaw,175.0,668,Frankowski,Przemyslaw Frankowski,F
2001-03-10,Charles,192.0,9090,De Ketelaere,Charles De Ketelaere,M
1990-12-16,Aziz,170.0,13820,Behich,Aziz Behich,D
1997-06-01,Youssef,192.0,1810,En-Nesyri,Youssef En-Nesyri,F
2003-10-18,Alex,175.0,8344,Balde,Alex Balde,D
1999-03-01,Patrick,190.0,13792,Sequeira,Patrick Sequeira,GK
1999-02-08,Abdul,189.0,14036,Nurudeen,Abdul Nurudeen,GK
1992-02-29,Jawad,193.0,13044,El Yamiq,Jawad El Yamiq,D
1994-04-12,Guido,185.0,1877,Rodríguez,Guido Rodríguez,M
1991-07-08,Virgil,193.0,37,van Dijk,Virgil van Dijk,D
2001-10-16,William,187.0,13938,Pacho,William Pacho,D
1994-12-03,Tom,185.0,7654,Lockyer,Tom Lockyer,D
1991-12-25,Issam,186.0,14028,Jebali,Issam Jebali,F
1998-09-07,Gerardo,175.0,13985,Arteaga,Gerardo Arteaga,D
1989-05-10,Munir,190.0,13862,El Kajoui,Munir,GK
1997-02-25,Yuki,166.0,13801,Soma,Yuki Soma,F
1994-07-12,Keysher,183.0,13780,Fuller,Keysher Fuller,D
1993-10-23,Fabio,188.0,44,Henrique Tavares,Fabinho,M
1995-04-19,Carlos,172.0,4560,Gruezo,Carlos Gruezo,M
1996-05-12,Fran,181.0,13813,Karacic,Fran Karacic,D
1998-09-07,Roberto,176.0,2110,Alvarado,Roberto Alvarado,RW
2001-06-04,Takefusa,173.0,1860,Kubo,Takefusa Kubo,F
2002-01-18,Karim,180.0,8112,Adeyemi,Karim Adeyemi,F
1998-12-13,Osman,170.0,5178,Bukari,Osman Bukari,F
2002-06-05,Jakub,179.0,9939,Kaminski,Jakub Kaminski,F
1996-06-22,Rodrigo,191.0,18,Hernández Cascante,Rodri,M
1995-01-30,Marcos,184.0,1381,Llorente,Marcos Llorente,M
1998-08-21,Alan,175.0,7571,Franco,Alan Franco,M
1997-06-01,Nicolas,167.0,13929,De La Cruz,Nicolas De La Cruz,M
1999-01-18,Djorkaeff,172.0,13939,Reasco,Djorkaeff Reasco,CF
1986-02-16,Diego,187.0,13926,Godin,Diego Godin,D
1986-10-16,Franco,189.0,13903,Armani,Franco Armani,GK
1993-03-24,Guillermo,173.0,13927,Varela,Guillermo Varela,D
1994-06-01,Giorgian,174.0,13930,De Arrascaeta,Giorgian De Arrascaeta,M
1989-04-10,Everton,174.0,13831,Ribeiro,Everton Ribeiro,M
1998-08-21,Alan,175.0,7571,Franco,Alan Franco,M
1987-12-13,Weverton,189.0,13829,Pereira da Silva,Weverton,GK
1993-03-23,Sergio,190.0,13924,Rochet,Sergio Rochet,GK
1998-10-01,Agustin,175.0,13928,Canobbio,Agustin Canobbio,F
1997-06-20,Pedro,185.0,13830,Guilherme,Pedro,F
1989-11-04,Enner,177.0,11960,Valencia,Enner Valencia,F
1987-01-24,Luis,182.0,1535,Suarez,Luis Suarez,F
1991-10-22,Robert,189.0,13936,Arboleda,Robert Arboleda,D
1997-04-26,Jhegson,170.0,1034,Méndez,Jhegson Méndez,M
1997-03-14,José Luis,183.0,13931,Rodríguez,José Luis Rodríguez,RB
2000-02-24,Antony,172.0,8039,Matheus dos Santos,Antony,F
1990-03-09,Daley,180.0,8026,Blind,Daley Blind,D
2001-12-11,Armel,190.0,4630,Bella-Kotchap,Armel Bella-Kotchap,D
1998-01-21,Borna,187.0,4926,Sosa,Borna Sosa,D
1993-03-29,Thorgan,175.0,4684,Hazard,Thorgan Hazard,F
2000-02-28,Josip,190.0,13856,Sutalo,Josip Sutalo,D
1994-04-07,Andries,203.0,11241,Noppert,Andries Noppert,GK
2000-11-03,Sergiño,171.0,8343,Dest,Sergiño Dest,D
1999-06-17,Noa,170.0,9093,Lang,Noa Lang,F
1995-06-15,Erick,181.0,11090,Gutierrez,Erick Gutierrez,CM
1998-08-28,Ayase,182.0,13800,Ueda,Ayase Ueda,F
2004-09-15,Garang,175.0,13825,Kuol,Garang Kuol,F
1997-10-24,Edson,187.0,2106,Alvarez,Edson Alvarez,M
1999-05-10,Sebastian,174.0,11113,Szymanski,Sebastian Szymanski,M
2000-08-02,Mohammed,177.0,8031,Kudus,Mohammed Kudus,M
1990-08-27,Luuk,188.0,1812,de Jong,Luuk de Jong,F
1991-12-19,Steven,182.0,8034,Berghuis,Steven Berghuis,M
1995-07-30,Hirving,175.0,2111,Lozano,Hirving Lozano,F
1998-01-22,Justin,188.0,11099,Bijlow,Justin Bijlow,GK
1992-05-20,Gerónimo,189.0,1706,Rulli,Geronimo Rulli,GK
2003-04-21,Xavi,179.0,3861,Simons,Xavi Simons,M
1992-04-08,Mathew,184.0,435,Ryan,Mathew Ryan,GK
1997-10-08,Steven,178.0,84,Bergwijn,Steven Bergwijn,F
2001-06-17,Jurrien,182.0,8022,Timber,Jurrien Timber,D
1988-11-20,Dusan,181.0,8037,Tadić,Dusan Tadić,F
1997-12-10,Jorge,175.0,3352,Sánchez,Jorge Sánchez,D
1983-11-08,Remko,187.0,8020,Pasveer,Remko Pasveer,GK
1993-08-11,Alireza,181.0,457,Jahanbakhsh,Alireza Jahanbakhsh,F
1999-05-07,Cody,193.0,11094,Gakpo,Cody Gakpo,F
1993-02-21,Davy,179.0,8033,Klaassen,Davy Klaassen,M
2002-05-16,Kenneth,182.0,8032,Taylor,Kenneth Taylor,M
1987-04-24,Jan,189.0,67,Vertonghen,Jan Vertonghen,D
1995-04-06,Payam,194.0,11633,Niazmand,Payam Niazmand,GK
1997-12-10,Jorge,175.0,3352,Sánchez,Jorge Sánchez,D
1998-08-27,Matheus,183.0,8079,Nunes,Matheus Nunes,M
2004-03-08,Issahaku,177.0,11843,Fatawu,Issahaku Fatawu,M
1996-04-13,Marko,191.0,1957,Grujic,Marko Grujic,M
2001-01-17,Enzo,178.0,11856,Fernandez,Enzo Fernandez,M
2001-06-20,Goncalo,185.0,8008,Ramos,Goncalo Ramos,F
1988-02-12,Nicolás,183.0,11,Otamendi,Nicolás Otamendi,D
1983-02-26,Képler,187.0,8564,Ferreira,Pepe,D
1988-02-14,Angel Di,180.0,3868,Maria,Angel Di Maria,F
1997-02-25,Yuki,166.0,13801,Soma,Yuki Soma,F
1999-09-19,Diogo,186.0,8538,Costa,Diogo Costa,GK
1993-01-19,Joao,179.0,8000,Mario,Joao Mario,M
1987-01-11,Steven,195.0,11790,Vitoria,Steven Vitoria,D
1994-09-15,Ricardo,173.0,11488,Horta,Ricardo Horta,F
1995-05-10,Hidemasa,177.0,11841,Morita,Hidemasa Morita,M
2003-10-30,Antonio,187.0,11853,Silva,Antonio Silva,D
1995-02-09,Otavio,172.0,8555,da Silva,Otavio,M
1998-03-17,Uros,193.0,1827,Racic,Uros Racic,M
1990-10-07,Sebastian,196.0,8071,Coates,Sebastian Coates,D
2001-04-11,Manuel,182.0,8078,Ugarte,Manuel Ugarte,M
1996-12-21,Stephen,177.0,8551,Eustaquio,Stephen Eustaquio,M
1992-07-18,Mehdi,185.0,8561,Taremi,Mehdi Taremi,F
2002-05-01,Roan,184.0,13791,Wilson,Roan Wilson,M
1997-12-09,Alexander,183.0,11854,Bah,Alexander Bah,D
1992-12-15,Famara,189.0,12154,Diedhiou,Famara Diedhiou,F
1993-03-05,Frederico,169.0,132,Rodrigues de Paula Santos,Fred,M
1995-01-09,Dominik,188.0,13854,Livakovic,Dominik Livakovic,GK
1993-03-19,Hakim,181.0,1938,Ziyech,Hakim Ziyech,F
1990-03-27,Nicolas,184.0,6655,N'Koulou,Nicolas N'Koulou,D
1983-02-08,Atiba,187.0,8627,Hutchinson,Atiba Hutchinson,M
1992-08-07,Wout,197.0,5009,Weghorst,Wout Weghorst,F
1996-08-14,Maxi,186.0,1836,Gomez,Maxi Gomez,F
1994-08-09,Alexander,182.0,4231,Djiku,Alexander Djiku,D
1999-05-10,Sebastian,174.0,11113,Szymanski,Sebastian Szymanski,M
1992-02-22,Haris,189.0,8011,Seferovic,Haris Seferovic,F
1990-03-26,Romain,188.0,233,Saïss,Romain Saïss,D
1989-11-04,Enner,177.0,11960,Valencia,Enner Valencia,F
1996-02-09,Olivier,180.0,7605,Ntcham,Olivier Ntcham,M
1986-06-16,Fernando,190.0,11961,Muslera,Fernando Muslera,GK
1993-03-16,Andreas,193.0,12022,Cornelius,Andreas Cornelius,F
1998-03-27,Haji,193.0,12183,Wright,Haji Wright,F
1988-11-20,Dusan,181.0,8037,Tadić,Dusan Tadić,F
1991-02-21,Jens,182.0,12009,Stryger Larsen,Jens Stryger Larsen,D
1995-07-01,Krzysztof,183.0,4851,Piatek,Krzysztof Piatek,F
1992-01-22,Vincent,184.0,13875,Aboubakar,Vincent Aboubakar,F
1995-09-14,Pape Abou,198.0,13901,Cissé,Pape Abou Cissé,D
1998-10-14,Victor,185.0,11967,Nelsson,Victor Nelsson,D
1996-06-20,Majid,187.0,12222,Hosseini,Majid Hosseini,D
1995-02-13,Georges-Kevin,172.0,8631,N'Koudou,Georges-Kevin N'Koudou,F
1992-07-08,Francisco,180.0,649,Calvo,Francisco Calvo,D
1995-01-16,Sam,176.0,12315,Adekugbe,Sam Adekugbe,D
1996-02-11,Lucas,166.0,156,Torreira,Lucas Torreira,M
1994-12-21,Daniel,186.0,213,Amartey,Daniel Amartey,D
1994-02-11,Ali,185.0,12235,Karimi,Ali Karimi,M
1987-05-06,Dries,169.0,11994,Mertens,Dries Mertens,F
1993-10-02,Michy,185.0,112,Batshuayi,Michy Batshuayi,F
1993-01-19,Joao,179.0,8000,Mario,Joao Mario,M
2001-01-17,Enzo,178.0,11856,Fernandez,Enzo Fernandez,M
1988-02-12,Nicolás,183.0,11,Otamendi,Nicolás Otamendi,D
2001-06-20,Goncalo,185.0,8008,Ramos,Goncalo Ramos,F
1997-12-09,Alexander,183.0,11854,Bah,Alexander Bah,D
2003-10-30,Antonio,187.0,11853,Silva,Antonio Silva,D
1996-11-15,Selim,186.0,13866,Amallah,Selim Amallah,M
1991-06-05,Martin,177.0,1536,Braithwaite,Martin Braithwaite,F
1994-09-24,Romario,176.0,3460,Ibarra,Romario Ibarra,LW
1992-07-12,Bartosz,183.0,12766,Bereszynski,Bartosz Bereszynski,D
1993-05-01,Jean Pierre,188.0,13879,Nsame,Jean Pierre Nsame,F
1997-09-25,Szymon,185.0,12589,Zurkowski,Szymon Zurkowski,M
1988-03-06,Simon,193.0,9071,Mignolet,Simon Mignolet,GK
1998-02-18,Angelo,173.0,13937,Preciado,Angelo Preciado,D
1999-02-08,Abdul,189.0,14036,Nurudeen,Abdul Nurudeen,GK
1999-02-08,Tajon,183.0,963,Buchanan,Tajon Buchanan,F
2000-02-15,Michal,172.0,13851,Skoras,Michal Skoras,F
1992-02-03,Daniel,197.0,2086,Schmidt,Daniel Schmidt,GK
1998-09-07,Gerardo,175.0,13985,Arteaga,Gerardo Arteaga,D
2003-10-24,Zeno,191.0,13853,Debast,Zeno Debast,D
1989-03-02,Toby,187.0,66,Alderweireld,Toby Alderweireld,D
1987-04-24,Jan,189.0,67,Vertonghen,Jan Vertonghen,D
1997-10-06,Kasper,187.0,4053,Dolberg,Kasper Dolberg,F
1993-03-29,Thorgan,175.0,4684,Hazard,Thorgan Hazard,F
2004-05-10,Bilal,180.0,13867,El Khannouss,Bilal El Khannouss,M
1999-12-29,Andreas,187.0,9089,Skov Olsen,Andreas Skov Olsen,M
2000-01-09,Kamal,179.0,9096,Sowah,Kamal Sowah,F
1991-09-03,Thomas,182.0,4673,Delaney,Thomas Delaney,M
2000-03-04,Kevin,190.0,13940,Rodriguez,Kevin Rodriguez,F
2002-06-18,Moussa,181.0,14046,N'Diaye,Moussa N'Diaye,LB
1992-08-24,Hans,195.0,9091,Vanaken,Hans Vanaken,M
1994-06-15,Vincent,185.0,3315,Janssen,Vincent Janssen,F
1986-11-05,Kasper,189.0,200,Schmeichel,Kasper Schmeichel,GK
1988-05-27,Denis,178.0,1975,Odoi,Denis Odoi,D
2001-05-24,Strahinja,194.0,3880,Pavlovic,Strahinja Pavlovic,D
2002-09-08,Luka,185.0,8107,Sucic,Luka Sucic,M
2002-02-16,Fabian,181.0,8397,Rieder,Fabian Rieder,M
1997-12-14,Samuel,185.0,13874,Oum Gouet,Samuel Oum Gouet,M
1999-09-27,Liam,181.0,14033,Millar,Liam Millar,F
1996-06-25,Mohamed,181.0,7649,Drager,Mohamed Drager,D
1995-09-15,Awer,178.0,13109,Mabil,Awer Mabil,F
1996-11-29,Lawrence,188.0,14034,Ati Zigi,Lawrence Ati Zigi,GK
2002-07-30,Ardon,181.0,13881,Jashari,Ardon Jashari,M
1995-11-04,Gael,185.0,8741,Ondoua,Gael Ondoua,M
1993-05-01,Jean Pierre,188.0,13879,Nsame,Jean Pierre Nsame,F
1991-11-03,Renato,170.0,5006,Steffen,Renato Steffen,F
1989-01-08,Fabian,183.0,13880,Frei,Fabian Frei,M
2001-06-26,Daniel,165.0,14039,Afriyie,Daniel Afriyie,F
2001-08-23,Marco,170.0,14054,Tilio,Marco Tilio,RW
1999-06-13,Nathaniel,181.0,13811,Atkinson,Nathaniel Atkinson,D
1999-11-22,Matt,175.0,7138,Smith,Matt Smith,M
1998-06-24,Kye,185.0,13824,Rowles,Kye Rowles,D
2000-11-17,Dylan,180.0,13847,Levitt,Dylan Levitt,M
1997-12-31,Cameron,183.0,70,Carter-Vickers,Cameron Carter-Vickers,D
1992-11-10,Borna,186.0,13857,Barisic,Borna Barisic,D
1998-10-08,Alistair,180.0,926,Johnston,Alistair Johnston,D
1998-06-07,Cammy,169.0,13826,Devlin,Cammy Devlin,M
1998-06-07,Keanu,178.0,13821,Baccus,Keanu Baccus,M
1999-03-12,José,178.0,1287,Cifuentes,José Cifuentes,M
1997-10-20,Daizen,173.0,13802,Maeda,Daizen Maeda,F
1993-03-23,Sergio,190.0,13924,Rochet,Sergio Rochet,GK
1989-04-10,Everton,174.0,13831,Ribeiro,Everton Ribeiro,M
1993-03-23,Sergio,190.0,13924,Rochet,Sergio Rochet,GK
1989-11-04,Enner,177.0,11960,Valencia,Enner Valencia,F
1987-02-14,Edinson,184.0,2077,Cavani,Edinson Cavani,CF
1997-06-20,Pedro,185.0,13830,Guilherme,Pedro,F
1986-10-16,Franco,189.0,13903,Armani,Franco Armani,GK
1994-06-01,Giorgian,174.0,13930,De Arrascaeta,Giorgian De Arrascaeta,M
1987-12-13,Weverton,189.0,13829,Pereira da Silva,Weverton,GK
1995-06-06,Juan Pablo,192.0,13779,Vargas,Juan Pablo Vargas,LCB
1998-08-21,Alan,175.0,7571,Franco,Alan Franco,M
2000-09-09,Moises,185.0,13933,Ramirez,Moises Ramirez,GK
2000-03-04,Kevin,190.0,13940,Rodriguez,Kevin Rodriguez,F
1997-06-01,Nicolas,167.0,13929,De La Cruz,Nicolas De La Cruz,M
1993-03-24,Guillermo,173.0,13927,Varela,Guillermo Varela,D
1987-03-30,Hernan,189.0,13935,Galindez,Hernan Galindez,GK
1998-10-01,Agustin,175.0,13928,Canobbio,Agustin Canobbio,F
1995-06-06,Juan Pablo,192.0,13779,Vargas,Juan Pablo Vargas,LCB
1991-10-22,Robert,189.0,13936,Arboleda,Robert Arboleda,D
1997-04-26,Jhegson,170.0,1034,Méndez,Jhegson Méndez,M
1987-06-05,Alexander,195.0,13934,Dominguez,Alexander Dominguez,GK
1999-01-18,Djorkaeff,172.0,13939,Reasco,Djorkaeff Reasco,CF
2000-09-30,Tariq,163.0,444,Lamptey,Tariq Lamptey,D
2001-03-10,Charles,192.0,9090,De Ketelaere,Charles De Ketelaere,M
1993-11-15,Paulo,177.0,8058,Dybala,Paulo Dybala,F
2000-08-04,Jackson,192.0,9837,Porozo,Jackson Porozo,D
1995-05-10,Hidemasa,177.0,11841,Morita,Hidemasa Morita,M
1994-01-19,Matthias,191.0,4694,Ginter,Matthias Ginter,D
2002-10-20,Yeremi,172.0,8014,Pino,Yeremi Pino,F
2000-03-06,Iliman,180.0,2144,Ndiaye,Iliman Ndiaye,M
1985-03-28,Steve,187.0,3968,Mandanda,Steve Mandanda,GK
1991-03-29,Marten,185.0,8327,De Roon,Marten De Roon,M
1996-03-24,Orbelín,169.0,3387,Pineda,Orbelín Pineda,F
1992-05-20,Gerónimo,189.0,1706,Rulli,Geronimo Rulli,GK
2002-05-16,Kenneth,182.0,8032,Taylor,Kenneth Taylor,M
1991-06-27,German,187.0,13226,Pezzella,German Pezzella,D
2000-03-04,Kevin,190.0,13940,Rodriguez,Kevin Rodriguez,F
2001-12-17,Abde,177.0,13021,Ezzalzouli,Abde Ezzalzouli,F
1993-02-27,Alphonse,195.0,1965,Areola,Alphonse Areola,GK
1998-02-18,Angelo,173.0,13937,Preciado,Angelo Preciado,D
1993-09-29,Milad,178.0,13975,Mohammadi,Milad Mohammadi,D
2000-02-18,Zakaria,179.0,9865,Aboukhlal,Zakaria Aboukhlal,F
1997-11-09,Matias,180.0,12529,Vina,Matias Vina,D
1996-09-21,Thilo,186.0,3849,Kehrer,Thilo Kehrer,D
1992-04-07,William,187.0,1876,Carvalho,William Carvalho,M
1997-08-27,Lucas,180.0,3930,Paquetá,Lucas Paquetá,F
1992-10-02,Alisson,193.0,32,Ramses Becker,Alisson,GK
1994-06-29,Leandro,180.0,3856,Paredes,Leandro Paredes,M
2002-10-31,Ansu,178.0,1529,Fati,Ansu Fati,F
1995-11-04,Gael,185.0,8741,Ondoua,Gael Ondoua,M
1999-03-12,José,178.0,1287,Cifuentes,José Cifuentes,M
1992-11-10,Borna,186.0,13857,Barisic,Borna Barisic,D
1998-01-21,Borna,187.0,4926,Sosa,Borna Sosa,D
2002-01-09,Piero,183.0,5195,Hincapie,Piero Hincapie,D
1995-02-09,Mario,188.0,8330,Pasalic,Mario Pasalic,M
1998-09-30,Jerome,175.0,13878,Mbekeli,Jerome Mbekeli,F
2000-12-10,Jeremie,171.0,4586,Frimpong,Jeremie Frimpong,D
2002-01-23,Nicola,175.0,12537,Zalewski,Nicola Zalewski,M
1998-01-12,Juan,187.0,68,Foyth,Juan Foyth,D
2001-09-18,Christopher,191.0,4207,Wooh,Christopher Wooh,D
1988-02-15,Rui,190.0,227,Patrício,Rui Patrício,GK
1992-07-14,Jonas,176.0,4713,Hofmann,Jonas Hofmann,F
1998-02-25,Ismaïla,185.0,428,Sarr,Ismaïla Sarr,F
1992-09-27,Granit,186.0,157,Xhaka,Granit Xhaka,M
2002-02-16,Fabian,181.0,8397,Rieder,Fabian Rieder,M
1998-02-28,Teun,183.0,8326,Koopmeiners,Teun Koopmeiners,M
1991-12-19,Steven,182.0,8034,Berghuis,Steven Berghuis,M
1983-11-08,Remko,187.0,8020,Pasveer,Remko Pasveer,GK
1998-10-07,Trent,180.0,42,Alexander-Arnold,Trent Alexander-Arnold,D
1989-04-29,Domagoj,184.0,9106,Vida,Domagoj Vida,D
2000-05-25,Arthur,185.0,9796,Theate,Arthur Theate,D
1997-10-24,Edson,187.0,2106,Alvarez,Edson Alvarez,M
1998-12-24,Alexis,174.0,453,MacAllister,Alexis MacAllister,F
1990-02-25,Ehsan,178.0,13971,Hajsafi,Ehsan Hajsafi,D
1998-06-16,Ritsu,172.0,9981,Doan,Ritsu Doan,F
1993-03-01,Jordan,177.0,10756,Veretout,Jordan Veretout,CM
1994-04-12,Guido,185.0,1877,Rodríguez,Guido Rodríguez,M
1999-06-24,Darwin,187.0,8009,Nunez,Darwin Nunez,F
1998-01-21,Pervis,175.0,1406,Estupinan,Pervis Estupinan,D
1997-05-20,Kaoru,178.0,10704,Mitoma,Kaoru Mitoma,LW
1999-05-07,Cody,193.0,11094,Gakpo,Cody Gakpo,F
1998-10-05,Exequiel,177.0,4590,Palacios,Exequiel Palacios,M
2000-04-02,Josip,187.0,4615,Stanisic,Josip Stanisic,D
1991-07-08,Virgil,193.0,37,van Dijk,Virgil van Dijk,D
2000-02-28,Josip,190.0,13856,Sutalo,Josip Sutalo,D
2003-04-12,Simon,186.0,3970,Ngapandouetnbu,Simon Ngapandouetnbu,GK
1986-09-28,Andres,167.0,1880,Guardado,Andres Guardado,M
1992-01-30,Filip,181.0,12776,Djuricic,Filip Djuricic,M
1993-05-13,Romelu,191.0,5139,Lukaku,Romelu Lukaku,F
1995-06-16,Damian,185.0,13852,Szymanski,Damian Szymanski,M
1996-03-30,Nayef,190.0,4002,Aguerd,Nayef Aguerd,D
2000-08-02,Mohammed,177.0,8031,Kudus,Mohammed Kudus,M
1997-10-08,Steven,178.0,84,Bergwijn,Steven Bergwijn,F
1993-02-09,Wataru,178.0,4928,Endo,Wataru Endo,M
2000-04-19,Azzedine,182.0,4324,Ounahi,Azzedine Ounahi,M
1991-08-15,Filip,180.0,13904,Mladenovic,Filip Mladenovic,M
1999-05-25,Ibrahima,194.0,5097,Konaté,Ibrahima Konaté,D
1990-10-07,Sebastian,196.0,8071,Coates,Sebastian Coates,D
1993-03-23,Sergio,190.0,13924,Rochet,Sergio Rochet,GK
1994-04-07,Andries,203.0,11241,Noppert,Andries Noppert,GK
1987-03-30,Hernan,189.0,13935,Galindez,Hernan Galindez,GK
1997-06-01,Nicolas,167.0,13929,De La Cruz,Nicolas De La Cruz,M
1986-10-16,Franco,189.0,13903,Armani,Franco Armani,GK
1987-02-14,Edinson,184.0,2077,Cavani,Edinson Cavani,CF
1999-01-18,Djorkaeff,172.0,13939,Reasco,Djorkaeff Reasco,CF
1999-09-06,Mohamed Ali,185.0,14023,Ben Romdhane,Mohamed Ali Ben Romdhane,M
1998-02-18,Angelo,173.0,13937,Preciado,Angelo Preciado,D
1997-06-01,Nicolas,167.0,13929,De La Cruz,Nicolas De La Cruz,M
1986-10-16,Franco,189.0,13903,Armani,Franco Armani,GK
